NSE Symbol,BSE Code,Q_FY,Beta_Market,Momentum,Log_MarketCap,FY,ROE,DE_Ratio
DELHIVERY,543529,Q1FY26,0.7879607278206366,-0.1159402661853188,26.38112519197877,FY26,0.017186959793158527,0.15071864307515856
DELHIVERY,543529,Q2FY22,,,,FY22,0.017186959793158527,0.15071864307515856
DELHIVERY,543529,Q2FY23,0.878605933456384,0.06255253165896536,26.801628251224063,FY23,-0.10981409561609465,0.10062430145697945
DELHIVERY,543529,Q2FY24,0.849834954257728,-0.2325249585144867,26.456333530625766,FY24,-0.027249387237078395,0.127871543633291
DELHIVERY,543529,Q2FY25,0.9079431132132978,-0.001428926202041737,26.485701733213183,FY25,0.017186959793158527,0.15071864307515856
DELHIVERY,543529,Q2FY26,0.8417584840606624,0.10059237208743015,26.54297122486814,FY26,0.017186959793158527,0.15071864307515856
DELHIVERY,543529,Q3FY22,,,,FY22,0.017186959793158527,0.15071864307515856
DELHIVERY,543529,Q3FY23,1.0041237458097445,-0.3672042335310906,26.237089569805345,FY23,-0.10981409561609465,0.10062430145697945
DELHIVERY,543529,Q3FY24,0.72201295501453,0.16587046677497602,26.397834375002876,FY24,-0.027249387237078395,0.127871543633291
DELHIVERY,543529,Q3FY25,0.9741012416957286,-0.15313838701949786,26.28048475378023,FY25,0.017186959793158527,0.15071864307515856
DELHIVERY,543529,Q3FY26,0.8171900095608776,0.2404574890083682,26.434656101290397,FY26,0.017186959793158527,0.15071864307515856
DELHIVERY,543529,Q4FY21,,,,FY21,0.017186959793158527,0.15071864307515856
DELHIVERY,543529,Q4FY22,,,,FY22,0.017186959793158527,0.15071864307515856
DELHIVERY,543529,Q4FY23,0.8350613021636493,-0.3556445943230192,26.237692741856847,FY23,-0.10981409561609465,0.10062430145697945
DELHIVERY,543529,Q4FY24,0.9922183390154978,0.43326042121890274,26.53292201094983,FY24,-0.027249387237078395,0.127871543633291
DELHIVERY,543529,Q4FY25,1.0097220168319474,-0.44518588990759966,25.975268213362508,FY25,0.017186959793158527,0.15071864307515856
DELHIVERY,543529,Q4FY26,0.7343062225916095,0.6435513790522781,26.465979132011707,FY26,0.017186959793158527,0.15071864307515856
DEVYANI,543330,Q1FY22,,,,FY22,,
DEVYANI,543330,Q1FY23,1.2667175190489852,0.37449392712550794,25.978347903758433,FY23,0.27309537010509655,1.6126350806825607
DEVYANI,543330,Q1FY24,0.9348215126519941,0.26847716652516523,26.170969195173804,FY24,0.044766675854334734,2.7522095394515627
DEVYANI,543330,Q1FY25,0.5642167189766141,-0.1792017436533295,26.036853621186903,FY25,0.008359786039184726,2.9126302304629177
DEVYANI,543330,Q1FY26,0.7701303182114416,0.1040183990032535,26.055261247879063,FY26,0.008359786039184726,2.9126302304629177
DEVYANI,543330,Q2FY22,,,25.684531820123162,FY22,0.008359786039184726,2.9126302304629177
DEVYANI,543330,Q2FY23,1.2758158628809801,0.6168599684846823,26.204127125334573,FY23,0.27309537010509655,1.6126350806825607
DEVYANI,543330,Q2FY24,0.6490336657567022,0.034565274631828735,26.30027745014909,FY24,0.044766675854334734,2.7522095394515627
DEVYANI,543330,Q2FY25,0.49661012191456705,-0.11089209888589684,26.20955661970428,FY25,0.008359786039184726,2.9126302304629177
DEVYANI,543330,Q2FY26,0.9360720263585689,-0.013350666510456981,26.056809756255632,FY26,0.008359786039184726,2.9126302304629177
DEVYANI,543330,Q3FY22,1.2719426355155248,0.23805663074076452,26.038915705419672,FY22,0.008359786039184726,2.9126302304629177
DEVYANI,543330,Q3FY23,1.2528328568352158,0.2819727683553908,26.129782089669447,FY23,0.27309537010509655,1.6126350806825607
DEVYANI,543330,Q3FY24,0.6814037018910986,-0.04022676604214061,26.199235896864028,FY24,0.044766675854334734,2.7522095394515627
DEVYANI,543330,Q3FY25,0.5213744441765042,-0.09537365864254012,26.139143374786485,FY25,0.008359786039184726,2.9126302304629177
DEVYANI,543330,Q3FY26,1.0536840408725228,-0.19445782397166794,25.929541586849837,FY26,0.008359786039184726,2.9126302304629177
DEVYANI,543330,Q4FY21,,,,FY21,0.008359786039184726,2.9126302304629177
DEVYANI,543330,Q4FY22,1.3989867326386975,0.2502023797286192,26.098880754545274,FY22,0.008359786039184726,2.9126302304629177
DEVYANI,543330,Q4FY23,0.9965420878163718,-0.02025078170024299,25.906984217857655,FY23,0.27309537010509655,1.6126350806825607
DEVYANI,543330,Q4FY24,0.5392696684877164,0.060437764231027105,25.946298011422428,FY24,0.044766675854334734,2.7522095394515627
DEVYANI,543330,Q4FY25,0.6324561061671399,0.07668179012891263,25.93755268665375,FY25,0.008359786039184726,2.9126302304629177
DEVYANI,543330,Q4FY26,0.9813449844661195,-0.1861428857037845,25.482218952140045,FY26,0.008359786039184726,2.9126302304629177
DIXON,540699,Q1FY22,0.6898865809152954,0.5076458089521731,26.31317489898957,FY22,,
DIXON,540699,Q1FY23,1.2447444536978574,-0.02508706975800263,26.100998388720487,FY23,0.19886217711746348,0.3526239191850013
DIXON,540699,Q1FY24,1.0755551165180555,0.16010045509574797,26.306563663145496,FY24,0.21698085376286988,0.2885093076083429
DIXON,540699,Q1FY25,1.2170750912958495,2.0983072757692254,27.31068436291886,FY25,0.36394259517640026,0.22289548867184905
DIXON,540699,Q1FY26,1.46973397296517,0.580655560531992,27.535445916983257,FY26,0.36394259517640026,0.22289548867184905
DIXON,540699,Q2FY22,0.6628840447723785,0.5270997853305389,26.355673136509775,FY22,0.36394259517640026,0.22289548867184905
DIXON,540699,Q2FY23,1.2628759907144964,0.007959685018783977,26.30268253023918,FY23,0.19886217711746348,0.3526239191850013
DIXON,540699,Q2FY24,1.050034349481655,0.21198271940840557,26.49384863615408,FY24,0.21698085376286988,0.2885093076083429
DIXON,540699,Q2FY25,1.2858204841051362,1.781693040099249,27.453412076641754,FY25,0.36394259517640026,0.22289548867184905
DIXON,540699,Q2FY26,1.4865980252345583,0.329670794915998,27.62148852202961,FY26,0.36394259517640026,0.22289548867184905
DIXON,540699,Q3FY22,0.8054530800653056,0.8708297495966019,26.53351620331767,FY22,0.36394259517640026,0.22289548867184905
DIXON,540699,Q3FY23,1.2316554521469927,-0.14010142813024085,26.18970876691697,FY23,0.19886217711746348,0.3526239191850013
DIXON,540699,Q3FY24,1.0527038827253585,0.2423882037189799,26.71019133618611,FY24,0.21698085376286988,0.2885093076083429
DIXON,540699,Q3FY25,1.4197620843625907,1.904728610393113,27.71535634286765,FY25,0.36394259517640026,0.22289548867184905
DIXON,540699,Q3FY26,1.5090762793005847,-0.05990653637181169,27.322345359182687,FY26,0.36394259517640026,0.22289548867184905
DIXON,540699,Q4FY21,0.711286287701177,0.45713162337189334,26.127574920304454,FY21,0.36394259517640026,0.22289548867184905
DIXON,540699,Q4FY22,1.038461975661317,0.15393702884802385,26.287692641656246,FY22,0.36394259517640026,0.22289548867184905
DIXON,540699,Q4FY23,1.2697891436103208,-0.31747778032032875,25.878829555236287,FY23,0.19886217711746348,0.3526239191850013
DIXON,540699,Q4FY24,0.778919606418593,1.5724305516653503,26.840304739812435,FY24,0.21698085376286988,0.2885093076083429
DIXON,540699,Q4FY25,1.5471626125203966,1.1108864502387974,27.407192319328463,FY25,0.36394259517640026,0.22289548867184905
DIXON,540699,Q4FY26,1.4934734737877915,-0.25802489467254996,27.098313130182966,FY26,0.36394259517640026,0.22289548867184905
DLF,532868,Q1FY22,1.7125485559781533,0.20537023388095874,27.233162920572372,FY22,,
DLF,532868,Q1FY23,1.6847343022459786,0.19687876863991818,27.346190349517574,FY23,0.05401852979801194,0.08846413948480535
DLF,532868,Q1FY24,1.3205865428110029,0.5340926866418937,27.80431121048913,FY24,0.06916177465510324,0.12259092472611978
DLF,532868,Q1FY25,1.5423985019092803,0.7931481476463144,28.33172606646423,FY25,0.10264627279801074,0.09642096304926047
DLF,532868,Q1FY26,1.7292233724253685,-0.04492098018644447,28.353123794437007,FY26,0.10264627279801074,0.09642096304926047
DLF,532868,Q2FY22,1.7384811240296831,0.3536320826814153,27.634511730519844,FY22,0.10264627279801074,0.09642096304926047
DLF,532868,Q2FY23,1.6085490970626275,0.30526485194087716,27.48567912673889,FY23,0.05401852979801194,0.08846413948480535
DLF,532868,Q2FY24,1.3024186399804614,0.35464776249583607,27.891219359645977,FY24,0.06916177465510324,0.12259092472611978
DLF,532868,Q2FY25,1.6054906582288035,0.7929115731325517,28.41933572021745,FY25,0.10264627279801074,0.09642096304926047
DLF,532868,Q2FY26,1.7519864152312155,-0.1093834050479337,28.199113587269537,FY26,0.10264627279801074,0.09642096304926047
DLF,532868,Q3FY22,1.779114438204982,0.6260057086834103,27.5682458910827,FY22,0.10264627279801074,0.09642096304926047
DLF,532868,Q3FY23,1.5534740072186497,0.10374810647082139,27.53571004846381,FY23,0.05401852979801194,0.08846413948480535
DLF,532868,Q3FY24,1.3481594537052173,0.6449521044057457,28.20474656867201,FY24,0.06916177465510324,0.12259092472611978
DLF,532868,Q3FY25,1.6877059518858202,0.32160174247970513,28.337606619894625,FY25,0.10264627279801074,0.09642096304926047
DLF,532868,Q3FY26,1.6817293040272387,-0.1325176361551452,28.162548566787503,FY26,0.10264627279801074,0.09642096304926047
DLF,532868,Q4FY21,1.4737600947483624,0.2691421093482417,27.254108873670376,FY21,0.10264627279801074,0.09642096304926047
DLF,532868,Q4FY22,1.8208250508798836,0.20039106042573496,27.542300787328845,FY22,0.10264627279801074,0.09642096304926047
DLF,532868,Q4FY23,1.3799977589017798,0.02968348504233388,27.48567912673889,FY23,0.05401852979801194,0.08846413948480535
DLF,532868,Q4FY24,1.3529163838644827,1.520848570108906,28.415701563188488,FY24,0.06916177465510324,0.12259092472611978
DLF,532868,Q4FY25,1.7107451417543116,-0.23538198971264007,28.145172242491782,FY25,0.10264627279801074,0.09642096304926047
DLF,532868,Q4FY26,1.6669223656629253,-0.08395983544045639,27.852406840051575,FY26,0.10264627279801074,0.09642096304926047
DMART,540376,Q1FY22,0.9538242625520168,0.09167829845430962,28.41044533040649,FY22,,
DMART,540376,Q1FY23,0.8632471663495412,0.28046605481015696,28.4288156725559,FY23,0.1479292480113442,0.03999328303905166
DMART,540376,Q1FY24,0.7689035356019667,-0.032120886319418195,28.561451170520954,FY24,0.1356398767342931,0.031673211101615056
DMART,540376,Q1FY25,0.26076532197465163,0.3290139771601993,28.754367705231974,FY25,0.12637911119926265,0.03825319970598873
DMART,540376,Q1FY26,0.5304037586868089,-0.14567187583386718,28.678536843893358,FY26,0.12637911119926265,0.03825319970598873
DMART,540376,Q2FY22,0.8693794529159813,0.4179484100091789,28.65021378872873,FY22,0.12637911119926265,0.03825319970598873
DMART,540376,Q2FY23,0.93312567586304,0.1866131399023237,28.681790698727784,FY23,0.1479292480113442,0.03999328303905166
DMART,540376,Q2FY24,0.5769550161110941,-0.13195096733969347,28.50496411333577,FY24,0.1356398767342931,0.031673211101615056
DMART,540376,Q2FY25,0.23978531249896365,0.39156166092710853,28.83176245003685,FY25,0.12637911119926265,0.03825319970598873
DMART,540376,Q2FY26,0.6344595079845659,-0.0451038935078008,28.701843413508747,FY26,0.12637911119926265,0.03825319970598873
DMART,540376,Q3FY22,0.9229765354141657,0.7148721909736168,28.744717259925547,FY22,0.12637911119926265,0.03825319970598873
DMART,540376,Q3FY23,0.8782896945309459,-0.14296161009933772,28.60658352909713,FY23,0.1479292480113442,0.03999328303905166
DMART,540376,Q3FY24,0.4930751087830647,-0.02369031966237563,28.60999396558236,FY24,0.1356398767342931,0.031673211101615056
